pixel;lat;lon
12811;41.1667;5.3500
12812;41.1667;5.3667
12813;41.1667;5.3833
12814;41.1667;5.4000
12815;41.1667;5.4167
12816;41.1667;5.4333
12817;41.1667;5.4500
12818;41.1667;5.4667
12819;41.1667;5.4833
12820;41.1667;5.5000
12821;41.1667;5.5167
12822;41.1667;5.5333
12823;41.1667;5.5500
12824;41.1667;5.5667
12825;41.1667;5.5833
12826;41.1667;5.6000
12827;41.1667;5.6167
12828;41.1667;5.6333
12829;41.1667;5.6500
12830;41.1667;5.6667
12831;41.1667;5.6833
12832;41.1667;5.7000
12833;41.1667;5.7167
12834;41.1667;5.7333
12835;41.1667;5.7500
12836;41.1667;5.7667
12837;41.1667;5.7833
12838;41.1667;5.8000
12839;41.1667;5.8167
12840;41.1667;5.8333
12841;41.1667;5.8500
12842;41.1667;5.8667
12843;41.1667;5.8833
12844;41.1667;5.9000
12845;41.1667;5.9167
12846;41.1667;5.9333
12847;41.1667;5.9500
12848;41.1667;5.9667
12849;41.1667;5.9833
12850;41.1667;6.0000
12851;41.1833;3.0000
12852;41.1833;3.0167
12853;41.1833;3.0333
12854;41.1833;3.0500
12855;41.1833;3.0667
12856;41.1833;3.0833
12857;41.1833;3.1000
12858;41.1833;3.1167
12859;41.1833;3.1333
12860;41.1833;3.1500
12861;41.1833;3.1667
12862;41.1833;3.1833
12863;41.1833;3.2000
12864;41.1833;3.2167
12865;41.1833;3.2333
12866;41.1833;3.2500
12867;41.1833;3.2667
12868;41.1833;3.2833
12869;41.1833;3.3000
12870;41.1833;3.3167
12871;41.1833;3.3333
12872;41.1833;3.3500
12873;41.1833;3.3667
12874;41.1833;3.3833
12875;41.1833;3.4000
12876;41.1833;3.4167
12877;41.1833;3.4333
12878;41.1833;3.4500
12879;41.1833;3.4667
12880;41.1833;3.4833
12881;41.1833;3.5000
12882;41.1833;3.5167
12883;41.1833;3.5333
12884;41.1833;3.5500
12885;41.1833;3.5667
12886;41.1833;3.5833
12887;41.1833;3.6000
12888;41.1833;3.6167
12889;41.1833;3.6333
12890;41.1833;3.6500
12891;41.1833;3.6667
12892;41.1833;3.6833
12893;41.1833;3.7000
12894;41.1833;3.7167
12895;41.1833;3.7333
12896;41.1833;3.7500
12897;41.1833;3.7667
12898;41.1833;3.7833
12899;41.1833;3.8000
12900;41.1833;3.8167
12901;41.1833;3.8333
12902;41.1833;3.8500
12903;41.1833;3.8667
12904;41.1833;3.8833
12905;41.1833;3.9000
12906;41.1833;3.9167
12907;41.1833;3.9333
12908;41.1833;3.9500
12909;41.1833;3.9667
12910;41.1833;3.9833
12911;41.1833;4.0000
12912;41.1833;4.0167
12913;41.1833;4.0333
12914;41.1833;4.0500
12915;41.1833;4.0667
12916;41.1833;4.0833
12917;41.1833;4.1000
12918;41.1833;4.1167
12919;41.1833;4.1333
12920;41.1833;4.1500
12921;41.1833;4.1667
12922;41.1833;4.1833
12923;41.1833;4.2000
12924;41.1833;4.2167
12925;41.1833;4.2333
12926;41.1833;4.2500
12927;41.1833;4.2667
12928;41.1833;4.2833
12929;41.1833;4.3000
12930;41.1833;4.3167
12931;41.1833;4.3333
12932;41.1833;4.3500
12933;41.1833;4.3667
12934;41.1833;4.3833
12935;41.1833;4.4000
12936;41.1833;4.4167
12937;41.1833;4.4333
12938;41.1833;4.4500
12939;41.1833;4.4667
12940;41.1833;4.4833
12941;41.1833;4.5000
12942;41.1833;4.5167
12943;41.1833;4.5333
12944;41.1833;4.5500
12945;41.1833;4.5667
12946;41.1833;4.5833
12947;41.1833;4.6000
12948;41.1833;4.6167
12949;41.1833;4.6333
12950;41.1833;4.6500
12951;41.1833;4.6667
12952;41.1833;4.6833
12953;41.1833;4.7000
12954;41.1833;4.7167
12955;41.1833;4.7333
12956;41.1833;4.7500
12957;41.1833;4.7667
12958;41.1833;4.7833
12959;41.1833;4.8000
12960;41.1833;4.8167
12961;41.1833;4.8333
12962;41.1833;4.8500
12963;41.1833;4.8667
12964;41.1833;4.8833
12965;41.1833;4.9000
12966;41.1833;4.9167
12967;41.1833;4.9333
12968;41.1833;4.9500
12969;41.1833;4.9667
12970;41.1833;4.9833
12971;41.1833;5.0000
12972;41.1833;5.0167
12973;41.1833;5.0333
12974;41.1833;5.0500
12975;41.1833;5.0667
12976;41.1833;5.0833
12977;41.1833;5.1000
12978;41.1833;5.1167
12979;41.1833;5.1333
12980;41.1833;5.1500
12981;41.1833;5.1667
12982;41.1833;5.1833
12983;41.1833;5.2000
12984;41.1833;5.2167
12985;41.1833;5.2333
12986;41.1833;5.2500
12987;41.1833;5.2667
12988;41.1833;5.2833
12989;41.1833;5.3000
12990;41.1833;5.3167
12991;41.1833;5.3333
12992;41.1833;5.3500
12993;41.1833;5.3667
12994;41.1833;5.3833
12995;41.1833;5.4000
12996;41.1833;5.4167
12997;41.1833;5.4333
12998;41.1833;5.4500
12999;41.1833;5.4667
13000;41.1833;5.4833
13001;41.1833;5.5000
13002;41.1833;5.5167
13003;41.1833;5.5333
13004;41.1833;5.5500
13005;41.1833;5.5667
13006;41.1833;5.5833
13007;41.1833;5.6000
13008;41.1833;5.6167
13009;41.1833;5.6333
13010;41.1833;5.6500
13011;41.1833;5.6667
13012;41.1833;5.6833
13013;41.1833;5.7000
13014;41.1833;5.7167
13015;41.1833;5.7333
13016;41.1833;5.7500
13017;41.1833;5.7667
13018;41.1833;5.7833
13019;41.1833;5.8000
13020;41.1833;5.8167
13021;41.1833;5.8333
13022;41.1833;5.8500
13023;41.1833;5.8667
13024;41.1833;5.8833
13025;41.1833;5.9000
13026;41.1833;5.9167
13027;41.1833;5.9333
13028;41.1833;5.9500
13029;41.1833;5.9667
13030;41.1833;5.9833
13031;41.1833;6.0000
13032;41.2000;3.0000
13033;41.2000;3.0167
13034;41.2000;3.0333
13035;41.2000;3.0500
13036;41.2000;3.0667
13037;41.2000;3.0833
13038;41.2000;3.1000
13039;41.2000;3.1167
13040;41.2000;3.1333
13041;41.2000;3.1500
13042;41.2000;3.1667
13043;41.2000;3.1833
13044;41.2000;3.2000
13045;41.2000;3.2167
13046;41.2000;3.2333
13047;41.2000;3.2500
13048;41.2000;3.2667
13049;41.2000;3.2833
13050;41.2000;3.3000
13051;41.2000;3.3167
13052;41.2000;3.3333
13053;41.2000;3.3500
13054;41.2000;3.3667
13055;41.2000;3.3833
13056;41.2000;3.4000
13057;41.2000;3.4167
13058;41.2000;3.4333
13059;41.2000;3.4500
13060;41.2000;3.4667
13061;41.2000;3.4833
13062;41.2000;3.5000
13063;41.2000;3.5167
13064;41.2000;3.5333
13065;41.2000;3.5500
13066;41.2000;3.5667
13067;41.2000;3.5833
13068;41.2000;3.6000
13069;41.2000;3.6167
13070;41.2000;3.6333
13071;41.2000;3.6500
13072;41.2000;3.6667
13073;41.2000;3.6833
13074;41.2000;3.7000
13075;41.2000;3.7167
13076;41.2000;3.7333
13077;41.2000;3.7500
13078;41.2000;3.7667
13079;41.2000;3.7833
13080;41.2000;3.8000
13081;41.2000;3.8167
13082;41.2000;3.8333
13083;41.2000;3.8500
13084;41.2000;3.8667
13085;41.2000;3.8833
13086;41.2000;3.9000
13087;41.2000;3.9167
13088;41.2000;3.9333
13089;41.2000;3.9500
13090;41.2000;3.9667
13091;41.2000;3.9833
13092;41.2000;4.0000
13093;41.2000;4.0167
13094;41.2000;4.0333
13095;41.2000;4.0500
13096;41.2000;4.0667
13097;41.2000;4.0833
13098;41.2000;4.1000
13099;41.2000;4.1167
13100;41.2000;4.1333
13101;41.2000;4.1500
13102;41.2000;4.1667
13103;41.2000;4.1833
13104;41.2000;4.2000
13105;41.2000;4.2167
13106;41.2000;4.2333
13107;41.2000;4.2500
13108;41.2000;4.2667
13109;41.2000;4.2833
13110;41.2000;4.3000
13111;41.2000;4.3167
13112;41.2000;4.3333
13113;41.2000;4.3500
13114;41.2000;4.3667
13115;41.2000;4.3833
13116;41.2000;4.4000
13117;41.2000;4.4167
13118;41.2000;4.4333
13119;41.2000;4.4500
13120;41.2000;4.4667
13121;41.2000;4.4833
13122;41.2000;4.5000
13123;41.2000;4.5167
13124;41.2000;4.5333
13125;41.2000;4.5500
13126;41.2000;4.5667
13127;41.2000;4.5833
13128;41.2000;4.6000
13129;41.2000;4.6167
13130;41.2000;4.6333
13131;41.2000;4.6500
13132;41.2000;4.6667
13133;41.2000;4.6833
13134;41.2000;4.7000
13135;41.2000;4.7167
13136;41.2000;4.7333
13137;41.2000;4.7500
13138;41.2000;4.7667
13139;41.2000;4.7833
13140;41.2000;4.8000
13141;41.2000;4.8167
13142;41.2000;4.8333
13143;41.2000;4.8500
13144;41.2000;4.8667
13145;41.2000;4.8833
13146;41.2000;4.9000
13147;41.2000;4.9167
13148;41.2000;4.9333
13149;41.2000;4.9500
13150;41.2000;4.9667
13151;41.2000;4.9833
13152;41.2000;5.0000
13153;41.2000;5.0167
13154;41.2000;5.0333
13155;41.2000;5.0500
13156;41.2000;5.0667
13157;41.2000;5.0833
13158;41.2000;5.1000
13159;41.2000;5.1167
13160;41.2000;5.1333
13161;41.2000;5.1500
13162;41.2000;5.1667
13163;41.2000;5.1833
13164;41.2000;5.2000
13165;41.2000;5.2167
13166;41.2000;5.2333
13167;41.2000;5.2500
13168;41.2000;5.2667
13169;41.2000;5.2833
13170;41.2000;5.3000
13171;41.2000;5.3167
13172;41.2000;5.3333
13173;41.2000;5.3500
13174;41.2000;5.3667
13175;41.2000;5.3833
13176;41.2000;5.4000
13177;41.2000;5.4167
13178;41.2000;5.4333
13179;41.2000;5.4500
13180;41.2000;5.4667
13181;41.2000;5.4833
13182;41.2000;5.5000
13183;41.2000;5.5167
13184;41.2000;5.5333
13185;41.2000;5.5500
13186;41.2000;5.5667
13187;41.2000;5.5833
13188;41.2000;5.6000
13189;41.2000;5.6167
13190;41.2000;5.6333
13191;41.2000;5.6500
13192;41.2000;5.6667
13193;41.2000;5.6833
13194;41.2000;5.7000
13195;41.2000;5.7167
13196;41.2000;5.7333
13197;41.2000;5.7500
13198;41.2000;5.7667
13199;41.2000;5.7833
13200;41.2000;5.8000
13201;41.2000;5.8167
13202;41.2000;5.8333
13203;41.2000;5.8500
13204;41.2000;5.8667
13205;41.2000;5.8833
13206;41.2000;5.9000
13207;41.2000;5.9167
13208;41.2000;5.9333
13209;41.2000;5.9500
13210;41.2000;5.9667
13211;41.2000;5.9833
13212;41.2000;6.0000
13213;41.2167;3.0000
13214;41.2167;3.0167
13215;41.2167;3.0333
13216;41.2167;3.0500
13217;41.2167;3.0667
13218;41.2167;3.0833
13219;41.2167;3.1000
13220;41.2167;3.1167
13221;41.2167;3.1333
13222;41.2167;3.1500
13223;41.2167;3.1667
13224;41.2167;3.1833
13225;41.2167;3.2000
13226;41.2167;3.2167
13227;41.2167;3.2333
13228;41.2167;3.2500
13229;41.2167;3.2667
13230;41.2167;3.2833
13231;41.2167;3.3000
13232;41.2167;3.3167
13233;41.2167;3.3333
13234;41.2167;3.3500
13235;41.2167;3.3667
13236;41.2167;3.3833
13237;41.2167;3.4000
13238;41.2167;3.4167
13239;41.2167;3.4333
13240;41.2167;3.4500
13241;41.2167;3.4667
13242;41.2167;3.4833
13243;41.2167;3.5000
13244;41.2167;3.5167
13245;41.2167;3.5333
13246;41.2167;3.5500
13247;41.2167;3.5667
13248;41.2167;3.5833
13249;41.2167;3.6000
13250;41.2167;3.6167
13251;41.2167;3.6333
13252;41.2167;3.6500
13253;41.2167;3.6667
13254;41.2167;3.6833
13255;41.2167;3.7000
13256;41.2167;3.7167
13257;41.2167;3.7333
13258;41.2167;3.7500
13259;41.2167;3.7667
13260;41.2167;3.7833
13261;41.2167;3.8000
13262;41.2167;3.8167
13263;41.2167;3.8333
13264;41.2167;3.8500
13265;41.2167;3.8667
13266;41.2167;3.8833
13267;41.2167;3.9000
13268;41.2167;3.9167
13269;41.2167;3.9333
13270;41.2167;3.9500
13271;41.2167;3.9667
13272;41.2167;3.9833
13273;41.2167;4.0000
13274;41.2167;4.0167
13275;41.2167;4.0333
13276;41.2167;4.0500
13277;41.2167;4.0667
13278;41.2167;4.0833
13279;41.2167;4.1000
13280;41.2167;4.1167
13281;41.2167;4.1333
13282;41.2167;4.1500
13283;41.2167;4.1667
13284;41.2167;4.1833
13285;41.2167;4.2000
13286;41.2167;4.2167
13287;41.2167;4.2333
13288;41.2167;4.2500
13289;41.2167;4.2667
13290;41.2167;4.2833
13291;41.2167;4.3000
13292;41.2167;4.3167
13293;41.2167;4.3333
13294;41.2167;4.3500
13295;41.2167;4.3667
13296;41.2167;4.3833
13297;41.2167;4.4000
13298;41.2167;4.4167
13299;41.2167;4.4333
13300;41.2167;4.4500
13301;41.2167;4.4667
13302;41.2167;4.4833
13303;41.2167;4.5000
13304;41.2167;4.5167
13305;41.2167;4.5333
13306;41.2167;4.5500
13307;41.2167;4.5667
13308;41.2167;4.5833
13309;41.2167;4.6000
13310;41.2167;4.6167
13311;41.2167;4.6333
13312;41.2167;4.6500
13313;41.2167;4.6667
13314;41.2167;4.6833
13315;41.2167;4.7000
13316;41.2167;4.7167
13317;41.2167;4.7333
13318;41.2167;4.7500
13319;41.2167;4.7667
13320;41.2167;4.7833
13321;41.2167;4.8000
13322;41.2167;4.8167
13323;41.2167;4.8333
13324;41.2167;4.8500
13325;41.2167;4.8667
13326;41.2167;4.8833
13327;41.2167;4.9000
13328;41.2167;4.9167
13329;41.2167;4.9333
13330;41.2167;4.9500
13331;41.2167;4.9667
13332;41.2167;4.9833
13333;41.2167;5.0000
13334;41.2167;5.0167
13335;41.2167;5.0333
13336;41.2167;5.0500
13337;41.2167;5.0667
13338;41.2167;5.0833
13339;41.2167;5.1000
13340;41.2167;5.1167
13341;41.2167;5.1333
13342;41.2167;5.1500
13343;41.2167;5.1667
13344;41.2167;5.1833
13345;41.2167;5.2000
13346;41.2167;5.2167
13347;41.2167;5.2333
13348;41.2167;5.2500
13349;41.2167;5.2667
13350;41.2167;5.2833
13351;41.2167;5.3000
13352;41.2167;5.3167
13353;41.2167;5.3333
13354;41.2167;5.3500
13355;41.2167;5.3667
13356;41.2167;5.3833
13357;41.2167;5.4000
13358;41.2167;5.4167
13359;41.2167;5.4333
13360;41.2167;5.4500
13361;41.2167;5.4667
13362;41.2167;5.4833
13363;41.2167;5.5000
13364;41.2167;5.5167
13365;41.2167;5.5333
13366;41.2167;5.5500
13367;41.2167;5.5667
13368;41.2167;5.5833
13369;41.2167;5.6000
13370;41.2167;5.6167
13371;41.2167;5.6333
13372;41.2167;5.6500
13373;41.2167;5.6667
13374;41.2167;5.6833
13375;41.2167;5.7000
13376;41.2167;5.7167
13377;41.2167;5.7333
13378;41.2167;5.7500
13379;41.2167;5.7667
13380;41.2167;5.7833
13381;41.2167;5.8000
13382;41.2167;5.8167
13383;41.2167;5.8333
13384;41.2167;5.8500
13385;41.2167;5.8667
13386;41.2167;5.8833
13387;41.2167;5.9000
13388;41.2167;5.9167
13389;41.2167;5.9333
13390;41.2167;5.9500
13391;41.2167;5.9667
13392;41.2167;5.9833
13393;41.2167;6.0000
13394;41.2333;3.0000
13395;41.2333;3.0167
13396;41.2333;3.0333
13397;41.2333;3.0500
13398;41.2333;3.0667
13399;41.2333;3.0833
13400;41.2333;3.1000
13401;41.2333;3.1167
13402;41.2333;3.1333
13403;41.2333;3.1500
13404;41.2333;3.1667
13405;41.2333;3.1833
13406;41.2333;3.2000
13407;41.2333;3.2167
13408;41.2333;3.2333
13409;41.2333;3.2500
13410;41.2333;3.2667
13411;41.2333;3.2833
13412;41.2333;3.3000
13413;41.2333;3.3167
13414;41.2333;3.3333
13415;41.2333;3.3500
13416;41.2333;3.3667
13417;41.2333;3.3833
13418;41.2333;3.4000
13419;41.2333;3.4167
13420;41.2333;3.4333
13421;41.2333;3.4500
13422;41.2333;3.4667
13423;41.2333;3.4833
13424;41.2333;3.5000
13425;41.2333;3.5167
13426;41.2333;3.5333
13427;41.2333;3.5500
13428;41.2333;3.5667
13429;41.2333;3.5833
13430;41.2333;3.6000
13431;41.2333;3.6167
13432;41.2333;3.6333
13433;41.2333;3.6500
13434;41.2333;3.6667
13435;41.2333;3.6833
13436;41.2333;3.7000
13437;41.2333;3.7167
13438;41.2333;3.7333
13439;41.2333;3.7500
13440;41.2333;3.7667
13441;41.2333;3.7833
13442;41.2333;3.8000
13443;41.2333;3.8167
13444;41.2333;3.8333
13445;41.2333;3.8500
13446;41.2333;3.8667
13447;41.2333;3.8833
13448;41.2333;3.9000
13449;41.2333;3.9167
13450;41.2333;3.9333
13451;41.2333;3.9500
13452;41.2333;3.9667
13453;41.2333;3.9833
13454;41.2333;4.0000
13455;41.2333;4.0167
13456;41.2333;4.0333
13457;41.2333;4.0500
13458;41.2333;4.0667
13459;41.2333;4.0833
13460;41.2333;4.1000
13461;41.2333;4.1167
13462;41.2333;4.1333
13463;41.2333;4.1500
13464;41.2333;4.1667
13465;41.2333;4.1833
13466;41.2333;4.2000
13467;41.2333;4.2167
13468;41.2333;4.2333
13469;41.2333;4.2500
13470;41.2333;4.2667
13471;41.2333;4.2833
13472;41.2333;4.3000
13473;41.2333;4.3167
13474;41.2333;4.3333
13475;41.2333;4.3500
13476;41.2333;4.3667
13477;41.2333;4.3833
13478;41.2333;4.4000
13479;41.2333;4.4167
13480;41.2333;4.4333
13481;41.2333;4.4500
13482;41.2333;4.4667
13483;41.2333;4.4833
13484;41.2333;4.5000
13485;41.2333;4.5167
13486;41.2333;4.5333
13487;41.2333;4.5500
13488;41.2333;4.5667
13489;41.2333;4.5833
13490;41.2333;4.6000
13491;41.2333;4.6167
13492;41.2333;4.6333
13493;41.2333;4.6500
13494;41.2333;4.6667
13495;41.2333;4.6833
13496;41.2333;4.7000
13497;41.2333;4.7167
13498;41.2333;4.7333
13499;41.2333;4.7500
13500;41.2333;4.7667
13501;41.2333;4.7833
13502;41.2333;4.8000
13503;41.2333;4.8167
13504;41.2333;4.8333
13505;41.2333;4.8500
13506;41.2333;4.8667
13507;41.2333;4.8833
13508;41.2333;4.9000
13509;41.2333;4.9167
13510;41.2333;4.9333
13511;41.2333;4.9500
13512;41.2333;4.9667
13513;41.2333;4.9833
13514;41.2333;5.0000
13515;41.2333;5.0167
13516;41.2333;5.0333
13517;41.2333;5.0500
13518;41.2333;5.0667
13519;41.2333;5.0833
13520;41.2333;5.1000
13521;41.2333;5.1167
13522;41.2333;5.1333
13523;41.2333;5.1500
13524;41.2333;5.1667
13525;41.2333;5.1833
13526;41.2333;5.2000
13527;41.2333;5.2167
13528;41.2333;5.2333
13529;41.2333;5.2500
13530;41.2333;5.2667
13531;41.2333;5.2833
13532;41.2333;5.3000
13533;41.2333;5.3167
13534;41.2333;5.3333
13535;41.2333;5.3500
13536;41.2333;5.3667
13537;41.2333;5.3833
13538;41.2333;5.4000
13539;41.2333;5.4167
13540;41.2333;5.4333
13541;41.2333;5.4500
13542;41.2333;5.4667
13543;41.2333;5.4833
13544;41.2333;5.5000
13545;41.2333;5.5167
13546;41.2333;5.5333
13547;41.2333;5.5500
13548;41.2333;5.5667
13549;41.2333;5.5833
13550;41.2333;5.6000
13551;41.2333;5.6167
13552;41.2333;5.6333
13553;41.2333;5.6500
13554;41.2333;5.6667
13555;41.2333;5.6833
13556;41.2333;5.7000
13557;41.2333;5.7167
13558;41.2333;5.7333
13559;41.2333;5.7500
13560;41.2333;5.7667
13561;41.2333;5.7833
13562;41.2333;5.8000
13563;41.2333;5.8167
13564;41.2333;5.8333
13565;41.2333;5.8500
13566;41.2333;5.8667
13567;41.2333;5.8833
13568;41.2333;5.9000
13569;41.2333;5.9167
13570;41.2333;5.9333
13571;41.2333;5.9500
13572;41.2333;5.9667
13573;41.2333;5.9833
13574;41.2333;6.0000
13575;41.2500;3.0000
13576;41.2500;3.0167
13577;41.2500;3.0333
13578;41.2500;3.0500
13579;41.2500;3.0667
13580;41.2500;3.0833
13581;41.2500;3.1000
13582;41.2500;3.1167
13583;41.2500;3.1333
13584;41.2500;3.1500
13585;41.2500;3.1667
13586;41.2500;3.1833
13587;41.2500;3.2000
13588;41.2500;3.2167
13589;41.2500;3.2333
13590;41.2500;3.2500
13591;41.2500;3.2667
13592;41.2500;3.2833
13593;41.2500;3.3000
13594;41.2500;3.3167
13595;41.2500;3.3333
13596;41.2500;3.3500
13597;41.2500;3.3667
13598;41.2500;3.3833
13599;41.2500;3.4000
13600;41.2500;3.4167
13601;41.2500;3.4333
13602;41.2500;3.4500
13603;41.2500;3.4667
13604;41.2500;3.4833
13605;41.2500;3.5000
13606;41.2500;3.5167
13607;41.2500;3.5333
13608;41.2500;3.5500
13609;41.2500;3.5667
13610;41.2500;3.5833
13611;41.2500;3.6000
13612;41.2500;3.6167
13613;41.2500;3.6333
13614;41.2500;3.6500
13615;41.2500;3.6667
13616;41.2500;3.6833
13617;41.2500;3.7000
13618;41.2500;3.7167
13619;41.2500;3.7333
13620;41.2500;3.7500
13621;41.2500;3.7667
13622;41.2500;3.7833
13623;41.2500;3.8000
13624;41.2500;3.8167
13625;41.2500;3.8333
13626;41.2500;3.8500
13627;41.2500;3.8667
13628;41.2500;3.8833
13629;41.2500;3.9000
13630;41.2500;3.9167
13631;41.2500;3.9333
13632;41.2500;3.9500
13633;41.2500;3.9667
13634;41.2500;3.9833
13635;41.2500;4.0000
13636;41.2500;4.0167
13637;41.2500;4.0333
13638;41.2500;4.0500
13639;41.2500;4.0667
13640;41.2500;4.0833
13641;41.2500;4.1000
13642;41.2500;4.1167
13643;41.2500;4.1333
13644;41.2500;4.1500
13645;41.2500;4.1667
13646;41.2500;4.1833
13647;41.2500;4.2000
13648;41.2500;4.2167
13649;41.2500;4.2333
13650;41.2500;4.2500
13651;41.2500;4.2667
13652;41.2500;4.2833
13653;41.2500;4.3000
13654;41.2500;4.3167
13655;41.2500;4.3333
13656;41.2500;4.3500
13657;41.2500;4.3667
13658;41.2500;4.3833
13659;41.2500;4.4000
13660;41.2500;4.4167
13661;41.2500;4.4333
13662;41.2500;4.4500
13663;41.2500;4.4667
13664;41.2500;4.4833
13665;41.2500;4.5000
13666;41.2500;4.5167
13667;41.2500;4.5333
13668;41.2500;4.5500
13669;41.2500;4.5667
13670;41.2500;4.5833
13671;41.2500;4.6000
13672;41.2500;4.6167
13673;41.2500;4.6333
13674;41.2500;4.6500
13675;41.2500;4.6667
13676;41.2500;4.6833
13677;41.2500;4.7000
13678;41.2500;4.7167
13679;41.2500;4.7333
13680;41.2500;4.7500
13681;41.2500;4.7667
13682;41.2500;4.7833
13683;41.2500;4.8000
13684;41.2500;4.8167
13685;41.2500;4.8333
13686;41.2500;4.8500
13687;41.2500;4.8667
13688;41.2500;4.8833
13689;41.2500;4.9000
13690;41.2500;4.9167
13691;41.2500;4.9333
13692;41.2500;4.9500
13693;41.2500;4.9667
13694;41.2500;4.9833
13695;41.2500;5.0000
13696;41.2500;5.0167
13697;41.2500;5.0333
13698;41.2500;5.0500
13699;41.2500;5.0667
13700;41.2500;5.0833
13701;41.2500;5.1000
13702;41.2500;5.1167
13703;41.2500;5.1333
13704;41.2500;5.1500
13705;41.2500;5.1667
13706;41.2500;5.1833
13707;41.2500;5.2000
13708;41.2500;5.2167
13709;41.2500;5.2333
13710;41.2500;5.2500
13711;41.2500;5.2667
13712;41.2500;5.2833
13713;41.2500;5.3000
13714;41.2500;5.3167
13715;41.2500;5.3333
13716;41.2500;5.3500
13717;41.2500;5.3667
13718;41.2500;5.3833
13719;41.2500;5.4000
13720;41.2500;5.4167
13721;41.2500;5.4333
13722;41.2500;5.4500
13723;41.2500;5.4667
13724;41.2500;5.4833
13725;41.2500;5.5000
13726;41.2500;5.5167
13727;41.2500;5.5333
13728;41.2500;5.5500
13729;41.2500;5.5667
13730;41.2500;5.5833
13731;41.2500;5.6000
13732;41.2500;5.6167
13733;41.2500;5.6333
13734;41.2500;5.6500
13735;41.2500;5.6667
13736;41.2500;5.6833
13737;41.2500;5.7000
13738;41.2500;5.7167
13739;41.2500;5.7333
13740;41.2500;5.7500
13741;41.2500;5.7667
13742;41.2500;5.7833
13743;41.2500;5.8000
13744;41.2500;5.8167
13745;41.2500;5.8333
13746;41.2500;5.8500
13747;41.2500;5.8667
13748;41.2500;5.8833
13749;41.2500;5.9000
13750;41.2500;5.9167
13751;41.2500;5.9333
13752;41.2500;5.9500
13753;41.2500;5.9667
13754;41.2500;5.9833
13755;41.2500;6.0000
13756;41.2667;3.0000
13757;41.2667;3.0167
13758;41.2667;3.0333
13759;41.2667;3.0500
13760;41.2667;3.0667
13761;41.2667;3.0833
13762;41.2667;3.1000
13763;41.2667;3.1167
13764;41.2667;3.1333
13765;41.2667;3.1500
13766;41.2667;3.1667
13767;41.2667;3.1833
13768;41.2667;3.2000
13769;41.2667;3.2167
13770;41.2667;3.2333
13771;41.2667;3.2500
13772;41.2667;3.2667
13773;41.2667;3.2833
13774;41.2667;3.3000
13775;41.2667;3.3167
13776;41.2667;3.3333
13777;41.2667;3.3500
13778;41.2667;3.3667
13779;41.2667;3.3833
13780;41.2667;3.4000
13781;41.2667;3.4167
13782;41.2667;3.4333
13783;41.2667;3.4500
13784;41.2667;3.4667
13785;41.2667;3.4833
13786;41.2667;3.5000
13787;41.2667;3.5167
13788;41.2667;3.5333
13789;41.2667;3.5500
13790;41.2667;3.5667
13791;41.2667;3.5833
13792;41.2667;3.6000
13793;41.2667;3.6167
13794;41.2667;3.6333
13795;41.2667;3.6500
13796;41.2667;3.6667
13797;41.2667;3.6833
13798;41.2667;3.7000
13799;41.2667;3.7167
13800;41.2667;3.7333
13801;41.2667;3.7500
13802;41.2667;3.7667
13803;41.2667;3.7833
13804;41.2667;3.8000
13805;41.2667;3.8167
13806;41.2667;3.8333
13807;41.2667;3.8500
13808;41.2667;3.8667
13809;41.2667;3.8833
13810;41.2667;3.9000
13811;41.2667;3.9167
13812;41.2667;3.9333
13813;41.2667;3.9500
13814;41.2667;3.9667
13815;41.2667;3.9833
13816;41.2667;4.0000
13817;41.2667;4.0167
13818;41.2667;4.0333
13819;41.2667;4.0500
13820;41.2667;4.0667
13821;41.2667;4.0833
13822;41.2667;4.1000
13823;41.2667;4.1167
13824;41.2667;4.1333
13825;41.2667;4.1500
13826;41.2667;4.1667
13827;41.2667;4.1833
13828;41.2667;4.2000
13829;41.2667;4.2167
13830;41.2667;4.2333
13831;41.2667;4.2500
13832;41.2667;4.2667
13833;41.2667;4.2833
13834;41.2667;4.3000
13835;41.2667;4.3167
13836;41.2667;4.3333
13837;41.2667;4.3500
13838;41.2667;4.3667
13839;41.2667;4.3833
13840;41.2667;4.4000
13841;41.2667;4.4167
13842;41.2667;4.4333
13843;41.2667;4.4500
13844;41.2667;4.4667
13845;41.2667;4.4833
13846;41.2667;4.5000
13847;41.2667;4.5167
13848;41.2667;4.5333
13849;41.2667;4.5500
13850;41.2667;4.5667
13851;41.2667;4.5833
13852;41.2667;4.6000
13853;41.2667;4.6167
13854;41.2667;4.6333
13855;41.2667;4.6500
13856;41.2667;4.6667
13857;41.2667;4.6833
13858;41.2667;4.7000
13859;41.2667;4.7167
13860;41.2667;4.7333
13861;41.2667;4.7500
13862;41.2667;4.7667
13863;41.2667;4.7833
13864;41.2667;4.8000
13865;41.2667;4.8167
13866;41.2667;4.8333
13867;41.2667;4.8500
13868;41.2667;4.8667
13869;41.2667;4.8833
13870;41.2667;4.9000
13871;41.2667;4.9167
13872;41.2667;4.9333
13873;41.2667;4.9500
13874;41.2667;4.9667
13875;41.2667;4.9833
13876;41.2667;5.0000
13877;41.2667;5.0167
13878;41.2667;5.0333
13879;41.2667;5.0500
13880;41.2667;5.0667
13881;41.2667;5.0833
13882;41.2667;5.1000
13883;41.2667;5.1167
13884;41.2667;5.1333
13885;41.2667;5.1500
13886;41.2667;5.1667
